mp-id, label, stoichiometry
mp-1025664,0, Te: 4.0;Mo: 2.0;W: 1.0;Se: 2.0
mp-1025675,0, Te: 4.0;Mo: 2.0;W: 1.0;Se: 2.0
mp-1025678,1.935, Te: 6.0;Mo: 1.0;W: 2.0
mp-1025682,0, Te: 4.0;Mo: 1.0;W: 2.0;Se: 2.0
mp-1025689,1.0928, Mo: 1.0;W: 2.0;S: 6.0
mp-1025716,0, Mo: 1.0;W: 2.0;Se: 2.0;S: 4.0
mp-1025732,0, Te: 4.0;Mo: 1.0;W: 2.0;Se: 2.0
mp-1025733,1.3641, Te: 4.0;Mo: 3.0;Se: 2.0
mp-1025740,0, Mo: 1.0;W: 2.0;Se: 4.0;S: 2.0
mp-1025748,0, Mo: 2.0;W: 1.0;Se: 4.0;S: 2.0
mp-1025787,1.4497, Mo: 1.0;W: 2.0;Se: 6.0
mp-1025799,1.5005, Mo: 3.0;Se: 6.0
mp-1025815,1.4543, Mo: 2.0;W: 1.0;Se: 6.0
mp-1025816,0, Mo: 1.0;W: 2.0;Se: 4.0;S: 2.0
mp-1025819,0, Mo: 3.0;Se: 4.0;S: 2.0
mp-1025824,1.3171, Mo: 1.0;W: 2.0;Se: 2.0;S: 4.0
mp-1025841,0, Mo: 2.0;W: 1.0;Se: 4.0;S: 2.0
mp-1025866,0, Mo: 2.0;W: 1.0;Se: 4.0;S: 2.0
mp-1025870,0, Mo: 1.0;W: 2.0;Se: 4.0;S: 2.0
mp-1025874,1.107, Mo: 3.0;S: 6.0
mp-1025879,0, Mo: 2.0;W: 1.0;Se: 4.0;S: 2.0
mp-1025896,0, Mo: 2.0;W: 1.0;Se: 2.0;S: 4.0
mp-1025905,1.4953, Mo: 2.0;W: 1.0;Se: 6.0
mp-1025906,0, Mo: 3.0;Se: 4.0;S: 2.0
mp-1025911,1.0949, Mo: 2.0;W: 1.0;S: 6.0
mp-1025917,0, Mo: 1.0;W: 2.0;Se: 2.0;S: 4.0
mp-1025919,0, Mo: 1.0;W: 2.0;Se: 2.0;S: 4.0
mp-1025922,1.0914, Mo: 2.0;W: 1.0;S: 6.0
mp-1025925,0, Mo: 3.0;Se: 2.0;S: 4.0
mp-1025934,0, Mo: 2.0;W: 1.0;Se: 2.0;S: 4.0
mp-1025941,0, Mo: 2.0;W: 1.0;Se: 2.0;S: 4.0
mp-1025946,0, Mo: 2.0;W: 1.0;Se: 4.0;S: 2.0
mp-1025948,0, Mo: 2.0;W: 1.0;Se: 2.0;S: 4.0
mp-1025956,1.3027, Te: 2.0;Mo: 2.0;W: 1.0;Se: 2.0;S: 2.0
mp-1025988,0.485, Mo: 3.0;Se: 2.0;S: 4.0
mp-1026023,0, Mo: 2.0;W: 1.0;Se: 2.0;S: 4.0
mp-1026034,1.1004, Mo: 1.0;W: 2.0;S: 6.0
mp-1026350,0, Te: 4.0;W: 3.0;Se: 2.0
mp-1026351,1.9585, Te: 6.0;Mo: 1.0;W: 2.0
mp-1026356,0, Te: 4.0;W: 3.0;Se: 2.0
mp-1026909,1.4808, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-1026910,1.4777, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1026911,1.3905, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1026916,1.5184, Mo: 4.0;Se: 4.0;S: 4.0
mp-1026927,1.3419, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-1026946,1.4272, Mo: 3.0;W: 1.0;Se: 2.0;S: 6.0
mp-1026975,1.335, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1026980,1.3632, Mo: 4.0;Se: 6.0;S: 2.0
mp-1027051,1.3671, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-1027091,1.3311, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1027096,0, Mo: 1.0;W: 3.0;Se: 6.0;S: 2.0
mp-1027112,1.3354, Mo: 1.0;W: 3.0;Se: 4.0;S: 4.0
mp-1027115,1.4452, Mo: 1.0;W: 3.0;Se: 2.0;S: 6.0
mp-1027127,1.3386, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1027129,1.3984, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-1027139,0, Mo: 2.0;W: 2.0;Se: 6.0;S: 2.0
mp-1027140,1.3158, Mo: 1.0;W: 3.0;Se: 4.0;S: 4.0
mp-1027141,0, Mo: 2.0;W: 2.0;Se: 6.0;S: 2.0
mp-1027143,1.508, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1027145,0, Mo: 3.0;W: 1.0;Se: 6.0;S: 2.0
mp-1027147,1.3413, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1027150,1.3243, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1027159,1.3836, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1027267,1.3358, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-1027269,1.107, Mo: 2.0;W: 2.0;S: 8.0
mp-1027273,1.1058, Mo: 1.0;W: 3.0;S: 8.0
mp-1027274,1.2965, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1027281,1.5505, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1027292,1.2932, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1027293,1.4796, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1027294,1.3916, Mo: 3.0;W: 1.0;Se: 2.0;S: 6.0
mp-1027328,1.4884, Mo: 1.0;W: 3.0;Se: 2.0;S: 6.0
mp-1027334,0.9644, Te: 4.0;Mo: 3.0;W: 1.0;Se: 2.0;S: 2.0
mp-1027335,1.1013, Mo: 2.0;W: 2.0;S: 8.0
mp-1027376,1.3567, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1027391,1.2854, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1027409,1.3424, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-1027440,1.3283, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1027472,1.1447, Mo: 3.0;W: 1.0;Se: 2.0;S: 6.0
mp-1027473,1.462, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-1027474,0, Mo: 2.0;W: 2.0;Se: 6.0;S: 2.0
mp-1027492,1.2828, Mo: 4.0;Se: 4.0;S: 4.0
mp-1027510,1.3448, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1027524,1.3182, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-1027525,1.1054, Mo: 4.0;S: 8.0
mp-1027526,0.7877, Te: 2.0;Mo: 2.0;W: 2.0;Se: 4.0;S: 2.0
mp-1027537,1.3803, Mo: 3.0;W: 1.0;Se: 2.0;S: 6.0
mp-1027551,1.349, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-1027569,1.0968, Mo: 3.0;W: 1.0;S: 8.0
mp-1027580,1.4299, Mo: 4.0;Se: 4.0;S: 4.0
mp-1027594,1.4837, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1027600,1.5056, Mo: 3.0;W: 1.0;Se: 2.0;S: 6.0
mp-1027608,1.4195, Mo: 4.0;Se: 2.0;S: 6.0
mp-1027624,1.4983, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1027641,1.5858, Mo: 3.0;W: 1.0;Se: 2.0;S: 6.0
mp-1027645,1.1051, Mo: 3.0;W: 1.0;S: 8.0
mp-1027646,1.3453, Mo: 3.0;W: 1.0;Se: 2.0;S: 6.0
mp-1027647,1.101, Mo: 2.0;W: 2.0;S: 8.0
mp-1027671,1.2971, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1027672,1.4713, Mo: 2.0;W: 2.0;Se: 6.0;S: 2.0
mp-1027687,1.3523, Mo: 4.0;Se: 4.0;S: 4.0
mp-1027692,0.7473, Mo: 4.0;Se: 8.0
mp-1027714,1.3883, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-1027729,1.3004, Mo: 3.0;W: 1.0;Se: 6.0;S: 2.0
mp-1027795,1.4082, Mo: 3.0;W: 1.0;Se: 2.0;S: 6.0
mp-1027802,1.3128, Mo: 3.0;W: 1.0;Se: 6.0;S: 2.0
mp-1027890,1.5814, Mo: 4.0;Se: 2.0;S: 6.0
mp-1027894,0.3139, Mo: 3.0;W: 1.0;Se: 4.0;S: 4.0
mp-10281,0, Zn: 4.0;S: 4.0
mp-1028409,0.7979, Mo: 3.0;W: 1.0;Se: 8.0
mp-1028414,0.7937, Mo: 2.0;W: 2.0;Se: 8.0
mp-1028420,0.8287, Mo: 3.0;W: 1.0;Se: 8.0
mp-1028433,0, Te: 6.0;Mo: 1.0;W: 3.0;Se: 2.0
mp-1028441,1.0586, W: 4.0;S: 8.0
mp-1028452,0, Te: 6.0;W: 4.0;Se: 2.0
mp-1028456,0.8082, Te: 4.0;W: 4.0;Se: 4.0
mp-1028459,0.6823, Te: 4.0;W: 4.0;Se: 4.0
mp-1028467,1.4134, Mo: 1.0;W: 3.0;Se: 6.0;S: 2.0
mp-1028478,1.4005, Mo: 1.0;W: 3.0;Se: 4.0;S: 4.0
mp-1028483,1.0225, Te: 4.0;Mo: 2.0;W: 2.0;S: 4.0
mp-1028487,1.4577, W: 4.0;Se: 2.0;S: 6.0
mp-1028488,1.4276, W: 4.0;Se: 4.0;S: 4.0
mp-1028514,0.8101, Mo: 2.0;W: 2.0;Se: 8.0
mp-1028541,1.454, Mo: 2.0;W: 2.0;Se: 6.0;S: 2.0
mp-1028558,1.5777, W: 4.0;Se: 2.0;S: 6.0
mp-1028576,0.4552, Te: 8.0;Mo: 1.0;W: 3.0
mp-1028583,0, Te: 6.0;Mo: 1.0;W: 3.0;Se: 2.0
mp-1028586,0.699, Te: 8.0;W: 4.0
mp-1028589,0.9865, Te: 4.0;W: 4.0;Se: 4.0
mp-1028594,0.4205, Te: 8.0;Mo: 2.0;W: 2.0
mp-1028598,0, Te: 6.0;W: 4.0;Se: 2.0
mp-1028642,1.4578, Mo: 1.0;W: 3.0;Se: 6.0;S: 2.0
mp-1028646,0, Te: 6.0;Mo: 1.0;W: 3.0;Se: 2.0
mp-1028653,0.8566, Te: 4.0;Mo: 1.0;W: 3.0;Se: 4.0
mp-1028654,1.5766, Te: 4.0;Mo: 1.0;W: 3.0;Se: 4.0
mp-1028663,1.4534, W: 4.0;Se: 4.0;S: 4.0
mp-1028686,1.4216, W: 4.0;Se: 6.0;S: 2.0
mp-1028698,0.8599, W: 4.0;Se: 8.0
mp-1028764,1.4154, W: 4.0;Se: 4.0;S: 4.0
mp-1028769,1.3765, W: 4.0;Se: 6.0;S: 2.0
mp-1028772,1.4034, W: 4.0;Se: 4.0;S: 4.0
mp-10288,0, La: 4.0;Cu: 4.0;Te: 4.0;S: 4.0
mp-1028823,0.7357, Mo: 1.0;W: 3.0;Se: 8.0
mp-1028830,0.7906, Te: 4.0;Mo: 2.0;W: 2.0;Se: 4.0
mp-1028832,1.4623, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1028843,0, Te: 6.0;Mo: 2.0;W: 2.0;Se: 2.0
mp-1028855,1.3884, Mo: 1.0;W: 3.0;Se: 4.0;S: 4.0
mp-1028917,1.5254, Mo: 1.0;W: 3.0;Se: 2.0;S: 6.0
mp-1028930,1.4605, Mo: 1.0;W: 3.0;Se: 4.0;S: 4.0
mp-1028931,1.5941, Te: 4.0;Mo: 2.0;W: 2.0;Se: 4.0
mp-1028947,0.3186, Mo: 1.0;W: 3.0;Se: 4.0;S: 4.0
mp-1028952,1.4258, Mo: 1.0;W: 3.0;Se: 6.0;S: 2.0
mp-1028978,0.7358, Mo: 2.0;W: 2.0;Se: 8.0
mp-1028998,1.4527, Mo: 2.0;W: 2.0;Se: 6.0;S: 2.0
mp-1029026,1.4578, Mo: 1.0;W: 3.0;Se: 4.0;S: 4.0
mp-1029031,1.4265, Mo: 1.0;W: 3.0;Se: 4.0;S: 4.0
mp-1029037,1.2703, Mo: 1.0;W: 3.0;Se: 2.0;S: 6.0
mp-1029043,1.4077, Mo: 1.0;W: 3.0;Se: 6.0;S: 2.0
mp-1029062,1.3399, Mo: 1.0;W: 3.0;Se: 4.0;S: 4.0
mp-1029069,1.5324, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1029077,1.3278, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1029179,1.3954, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1029232,1.4703, Mo: 1.0;W: 3.0;Se: 2.0;S: 6.0
mp-1029234,1.4914, Mo: 1.0;W: 3.0;Se: 2.0;S: 6.0
mp-1029245,0.9041, Te: 4.0;Mo: 2.0;W: 2.0;Se: 4.0
mp-1029246,1.1021, Mo: 1.0;W: 3.0;S: 8.0
mp-1029252,0, Te: 6.0;Mo: 2.0;W: 2.0;Se: 2.0
mp-1029255,0, Te: 6.0;Mo: 1.0;W: 3.0;Se: 2.0
mp-1029256,1.9285, Te: 8.0;Mo: 2.0;W: 2.0
mp-1029258,0, Ca: 1.0;Zn: 2.0;N: 2.0
mp-1029259,1.4548, Te: 4.0;Mo: 2.0;W: 2.0;Se: 4.0
mp-1029262,1.1565, V: 2.0;Zn: 4.0;N: 6.0
mp-1029264,0, Te: 4.0;Mo: 1.0;W: 3.0;Se: 4.0
mp-1029275,0, Sr: 2.0;Zr: 2.0;N: 4.0
mp-1029281,0, Te: 6.0;Mo: 2.0;W: 2.0;Se: 2.0
mp-1029284,0, Te: 6.0;Mo: 2.0;W: 2.0;Se: 2.0
mp-1029294,0, Li: 2.0;Sn: 4.0;N: 6.0
mp-1029297,0, Li: 2.0;Zr: 4.0;N: 6.0
mp-1029312,0, Rb: 2.0;V: 2.0;N: 4.0
mp-1029330,1.2957, Hf: 2.0;Se: 1.0;N: 2.0
mp-1029331,0, Li: 2.0;Hf: 4.0;N: 6.0
mp-1029337,1.1081, Zr: 2.0;Se: 1.0;N: 2.0
mp-1029349,0.4186, Y: 4.0;Se: 3.0;N: 2.0
mp-1029359,2.4136, Ca: 1.0;Hf: 1.0;N: 2.0
mp-1029368,0.9753, Mg: 4.0;V: 2.0;N: 6.0
mp-1029378,0, Mg: 4.0;Sb: 2.0;N: 6.0
mp-1029385,0.1887, Li: 2.0;Sn: 1.0;N: 2.0
mp-1029387,0.729, Ta: 2.0;Zn: 4.0;N: 6.0
mp-1029396,0, Sr: 2.0;Hf: 2.0;N: 4.0
mp-1029403,0, Rb: 2.0;Ge: 4.0;N: 6.0
mp-1029408,0.9141, Mg: 4.0;Nb: 2.0;N: 6.0
mp-1029418,0.2885, K: 2.0;Si: 4.0;N: 6.0
mp-1029422,1.0412, Nb: 2.0;Zn: 4.0;N: 6.0
mp-1029442,0.9579, Mg: 4.0;Ta: 2.0;N: 6.0
mp-1029474,0, Ca: 28.0;Si: 4.0;N: 24.0
mp-1029490,0.2049, Sr: 6.0;B: 6.0;N: 10.0
mp-1029493,0, Rb: 16.0;Nb: 16.0;N: 32.0
mp-1029497,0, Sr: 16.0;Ge: 16.0;N: 32.0
mp-1029498,0, Li: 12.0;Cr: 2.0;N: 8.0
mp-1029502,0, Ba: 12.0;Nb: 24.0;N: 48.0
mp-1029504,0, K: 16.0;Nb: 16.0;N: 32.0
mp-1029506,0, Ca: 4.0;Si: 4.0;N: 8.0
mp-1029510,0, Sr: 6.0;B: 4.0;N: 8.0
mp-1029517,0, Li: 56.0;Bi: 8.0;N: 32.0
mp-1029522,0, Li: 56.0;Sb: 8.0;N: 32.0
mp-1029536,0, Mg: 4.0;Zr: 4.0;N: 8.0
mp-1029542,0, Na: 12.0;Mo: 2.0;N: 8.0
mp-1029562,0, Li: 24.0;In: 8.0;N: 16.0
mp-1029565,0, Na: 12.0;W: 8.0;N: 20.0
mp-1029572,0, Ca: 16.0;Ti: 16.0;N: 32.0
mp-1029580,0, Sr: 8.0;Zr: 2.0;N: 8.0
mp-1029584,0, K: 8.0;Si: 40.0;N: 56.0
mp-1029592,0.1546, Li: 24.0;Y: 8.0;N: 16.0
mp-1029595,0.0569, Na: 12.0;Os: 4.0;N: 8.0
mp-1029616,0, Ba: 12.0;Ta: 24.0;N: 48.0
mp-1029633,0, Ca: 4.0;Sn: 4.0;N: 8.0
mp-1029652,0, Y: 6.0;Si: 12.0;N: 22.0
mp-1029656,0, Na: 12.0;W: 2.0;N: 8.0
mp-1029660,0.0586, Ca: 8.0;Zr: 2.0;N: 8.0
mp-1029665,0, Sr: 6.0;B: 2.0;N: 6.0
mp-1029679,0.1122, Ba: 2.0;Ge: 14.0;N: 20.0
mp-1029699,0, Cs: 6.0;C: 3.0;N: 6.0
mp-1029702,0, Mg: 4.0;Ti: 4.0;N: 8.0
mp-1029705,0, Na: 30.0;Cr: 14.0;N: 38.0
mp-1029711,0.1466, Na: 4.0;V: 4.0;N: 8.0
mp-1029730,0.0833, Ca: 8.0;Hf: 2.0;N: 8.0
mp-1029733,0.136, Sr: 6.0;Al: 6.0;N: 10.0
mp-1029743,0, Ba: 16.0;Ge: 16.0;N: 32.0
mp-1029756,0, K: 12.0;B: 4.0;N: 8.0
mp-1029763,0, Zn: 4.0;Si: 4.0;N: 8.0
mp-1029773,0, Ca: 8.0;Ta: 4.0;N: 12.0
mp-1029776,0, Li: 8.0;Ge: 4.0;N: 8.0
mp-1029779,0, Zn: 4.0;Ge: 4.0;N: 8.0
mp-1029784,0, Rb: 2.0;C: 1.0;N: 2.0
mp-1029791,0, Mg: 4.0;Sn: 4.0;N: 8.0
mp-1029799,0, Sr: 8.0;Ti: 2.0;N: 8.0
mp-1029811,0.2235, Y: 16.0;Te: 12.0;N: 8.0
mp-1029832,0, Ca: 8.0;Nb: 4.0;N: 12.0
mp-1029834,0, Hf: 4.0;Mg: 4.0;N: 8.0
mp-1029845,0, Na: 12.0;Mo: 8.0;N: 20.0
mp-1029850,0, K: 30.0;Cr: 14.0;N: 38.0
mp-1029851,0, Na: 64.0;Ge: 32.0;N: 64.0
mp-1029857,0, Rb: 12.0;W: 8.0;N: 20.0
mp-1029862,0, Na: 30.0;Mo: 14.0;N: 38.0
mp-1029868,0, Sr: 10.0;Si: 4.0;N: 12.0
mp-1029869,0, K: 30.0;Mo: 14.0;N: 38.0
mp-10299,0, Ca: 8.0;Pd: 2.0;O: 12.0
mp-1029903,0.254, Li: 4.0;Nb: 4.0;N: 8.0
mp-1029918,0, Ba: 12.0;V: 24.0;N: 48.0
mp-1029921,0.0804, Ca: 6.0;Al: 6.0;N: 10.0
mp-1029932,0.7749, Li: 4.0;V: 4.0;N: 8.0
mp-1029938,0, K: 12.0;W: 8.0;N: 20.0
mp-1029943,0.1982, Ca: 6.0;Ga: 2.0;N: 6.0
mp-1029951,0.92, Te: 2.0;Mo: 1.0;W: 3.0;Se: 4.0;S: 2.0
mp-1029967,0, Rb: 30.0;W: 14.0;N: 38.0
mp-1030015,0, Mg: 108.0;W: 36.0;N: 144.0
mp-1030101,0.8738, Te: 4.0;Mo: 1.0;W: 3.0;Se: 4.0
mp-1030104,0, Te: 6.0;Mo: 1.0;W: 3.0;Se: 2.0
mp-1030106,1.9034, Te: 8.0;Mo: 2.0;W: 2.0
mp-1030107,0, Te: 6.0;Mo: 1.0;W: 3.0;Se: 2.0
mp-1030108,0.4682, Te: 8.0;Mo: 1.0;W: 3.0
mp-1030119,1.096, Mo: 2.0;W: 2.0;S: 8.0
mp-1030120,0.8371, Te: 4.0;Mo: 1.0;W: 3.0;Se: 4.0
mp-1030131,1.5876, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1030146,1.3592, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1030155,1.9937, Te: 8.0;Mo: 3.0;W: 1.0
mp-1030160,0, Te: 6.0;Mo: 3.0;W: 1.0;Se: 2.0
mp-1030161,0, Te: 6.0;Mo: 2.0;W: 2.0;Se: 2.0
mp-1030319,0.3617, Te: 8.0;Mo: 4.0
mp-1030327,0.9443, Te: 6.0;Mo: 3.0;W: 1.0;Se: 2.0
mp-1030331,2.0393, Te: 8.0;Mo: 3.0;W: 1.0
mp-1030335,0.4351, Te: 8.0;Mo: 2.0;W: 2.0
mp-1030354,1.0141, Te: 4.0;Mo: 3.0;W: 1.0;S: 4.0
mp-1030375,0, Te: 6.0;Mo: 2.0;W: 2.0;Se: 2.0
mp-1030465,1.3877, Mo: 1.0;W: 3.0;Se: 6.0;S: 2.0
mp-1030520,1.2985, Mo: 1.0;W: 3.0;Se: 2.0;S: 6.0
mp-1030524,1.35, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1030536,1.4531, Mo: 1.0;W: 3.0;Se: 4.0;S: 4.0
mp-1030577,0.6992, Te: 6.0;Mo: 3.0;W: 1.0;Se: 2.0
mp-1030657,0, Na: 16.0;Nb: 16.0;N: 32.0
mp-1030663,0, Cs: 16.0;Nb: 16.0;N: 32.0
mp-1030704,0, Na: 30.0;W: 14.0;N: 38.0
mp-1030732,0, Te: 4.0;Mo: 4.0;Se: 4.0
mp-1030742,1.4069, Mo: 2.0;W: 2.0;Se: 4.0;S: 4.0
mp-1030745,1.3335, Mo: 2.0;W: 2.0;Se: 2.0;S: 6.0
mp-1030950,0, K: 30.0;W: 14.0;N: 38.0
mp-10322,0.0938, Ba: 2.0;Hf: 2.0;N: 4.0
mp-10334,0.1107, Pr: 2.0;Cd: 6.0;P: 6.0
mp-1033557,0, Rb: 1.0;Mg: 6.0;B: 1.0;O: 8.0
mp-10336,0.4375, Ba: 2.0;Y: 2.0;Cu: 2.0;Te: 6.0
mp-1033632,2.5807, Rb: 1.0;Mg: 6.0;B: 1.0;O: 7.0
mp-10337,0.3436, Ba: 2.0;Y: 2.0;Ag: 2.0;Te: 6.0
mp-1033747,0.0909, Mg: 14.0;Bi: 1.0;B: 1.0;O: 16.0
mp-10340,0.0713, Na: 4.0;Ge: 2.0;Te: 2.0;O: 12.0
mp-1034098,0.0178, K: 1.0;Rb: 1.0;Mg: 14.0;O: 15.0
mp-10341,0.1955, Sr: 1.0;Ge: 1.0;Te: 1.0;O: 6.0
mp-1034150,0.0433, K: 1.0;Rb: 1.0;Mg: 14.0;O: 15.0
mp-1034284,1.6789, Rb: 1.0;Mg: 14.0;B: 1.0;O: 15.0
mp-1034374,1.0003, Rb: 1.0;Mg: 14.0;B: 1.0;O: 15.0
mp-10344,0.0281, Ba: 4.0;Pr: 2.0;Nb: 2.0;O: 12.0
mp-10347,0.3688, Cs: 1.0;Ca: 2.0;Ta: 3.0;O: 10.0
mp-1034744,1.4617, Na: 1.0;Mg: 14.0;B: 1.0;O: 15.0
mp-1034797,0.167, Rb: 1.0;Na: 1.0;Mg: 14.0;O: 15.0
mp-10348,0, La: 1.0;Sc: 3.0;B: 4.0;O: 12.0
mp-1034839,0.159, Rb: 1.0;Na: 1.0;Mg: 14.0;O: 15.0
mp-1034881,0.4319, Cs: 1.0;Na: 1.0;Mg: 14.0;O: 15.0
mp-10349,0, Na: 4.0;Sn: 2.0;Te: 2.0;O: 12.0
mp-1035479,0.1773, Rb: 1.0;Li: 1.0;Mg: 14.0;O: 15.0
mp-1035484,1.3026, Li: 1.0;Mg: 14.0;B: 1.0;O: 15.0
mp-10368,0.1457, Co: 8.0;P: 8.0;Se: 8.0
mp-10378,0.3124, Cs: 3.0;Sb: 1.0
mp-10381,0.2626, K: 4.0;Cu: 2.0;Sb: 2.0
mp-1039,0, Mg: 2.0;Te: 2.0
mp-10390,0.223, Ta: 4.0;O: 10.0
mp-10392,0.2873, Sr: 6.0;Cd: 2.0;Pt: 2.0;O: 12.0
mp-10402,0.5887, Ti: 1.0;Tl: 2.0;F: 6.0
mp-10408,0, K: 2.0;C: 1.0;N: 2.0
mp-10409,0, Ba: 8.0;Nd: 4.0;Cd: 6.0;Se: 20.0
mp-10410,0.1017, Ba: 8.0;Sm: 4.0;Cd: 6.0;S: 20.0
mp-10417,2.2524, K: 2.0;Sb: 2.0;O: 4.0
mp-10418,1.6877, Rb: 2.0;Sb: 2.0;O: 4.0
mp-10419,0.0801, Na: 8.0;Re: 2.0;N: 6.0
mp-10426,0.9961, Nb: 2.0;O: 5.0
mp-10437,0, Ba: 1.0;Cu: 2.0;Se: 2.0
mp-10444,0, Ca: 4.0;Al: 4.0;O: 10.0
mp-10447,0.0523, Rb: 8.0;Te: 4.0;Mo: 8.0;P: 8.0;O: 56.0
mp-10448,0.003, Tl: 8.0;Te: 4.0;Mo: 8.0;P: 8.0;O: 56.0
mp-1045,0.039, Nd: 16.0;O: 24.0
mp-10461,0.1678, Na: 2.0;Sr: 6.0;Sb: 2.0;O: 12.0
mp-10464,0, Ca: 4.0;F: 8.0
mp-1047,0.143, Ca: 6.0;N: 4.0
mp-10474,0, Na: 1.0;P: 1.0;F: 6.0
mp-10485,0.1643, Ba: 2.0;Li: 2.0;Sb: 2.0
mp-10486,0.2542, Cd: 2.0;As: 2.0;O: 7.0
mp-10487,0.0997, Rb: 8.0;Sb: 8.0
mp-10488,0.3973, Cs: 4.0;Ti: 2.0;Ag: 4.0;S: 8.0
mp-10489,0.1033, Cs: 4.0;Ti: 2.0;Cu: 4.0;Se: 8.0
mp-10492,0, Rb: 2.0;Si: 1.0;F: 6.0
mp-10495,0, Nd: 4.0;Cu: 4.0;S: 8.0
mp-10499,0, Li: 4.0;Zr: 8.0;P: 12.0;O: 48.0
mp-10520,0.0801, Li: 2.0;Nd: 2.0;Ti: 2.0;O: 8.0
mp-10523,0.0126, Ce: 2.0;Si: 2.0;O: 8.0
mp-10525,0, Na: 1.0;Li: 2.0;N: 1.0
mp-10533,0.0698, Y: 4.0;Cu: 4.0;S: 8.0
mp-10543,0.0994, K: 6.0;Sb: 2.0;O: 8.0
mp-10547,0.5652, Rb: 4.0;Au: 4.0;O: 4.0
mp-10550,0, Sr: 1.0;Mg: 2.0;N: 2.0
mp-10552,0.3066, Rb: 4.0;B: 4.0;Se: 12.0
mp-10553,0, Mg: 2.0;C: 8.0;N: 12.0
mp-10555,0, Ba: 4.0;Li: 2.0;Re: 2.0;N: 8.0
mp-10556,0.0056, Sr: 4.0;Li: 2.0;Re: 2.0;N: 8.0
mp-1056,0.016, Tb: 16.0;O: 24.0
mp-10560,0.7716, Sm: 3.0;Au: 1.0;O: 6.0
mp-1057015,0, Pb: 1.0;S: 1.0
mp-1057286,0, Cs: 1.0;H: 1.0
mp-10577,0.0005, Sr: 20.0;Nb: 4.0;N: 20.0
mp-1060502,1.2813, Ag: 1.0;Cl: 1.0
mp-10614,0.1267, Sr: 1.0;Li: 1.0;P: 1.0
mp-10615,0, Ba: 1.0;Li: 1.0;P: 1.0
mp-10616,0, Ba: 1.0;Li: 1.0;As: 1.0
mp-10618,0.7324, Li: 1.0;In: 1.0;Se: 2.0
mp-10620,0.4612, Li: 4.0;Pr: 4.0;O: 8.0
mp-10621,0.4555, Rb: 4.0;Sb: 4.0;S: 8.0
mp-10623,0.2387, Th: 1.0;Sb: 1.0;Rh: 1.0
mp-1062676,1.8956, K: 2.0;Pt: 1.0
mp-10627,0.3333, Sr: 1.0;S: 1.0
mp-1062711,1.914, Rb: 2.0;Pd: 1.0
mp-1063670,3.7875, Pb: 2.0;Se: 2.0
mp-10644,0.526, Ta: 1.0;Tl: 3.0;Se: 4.0
mp-1064492,1.3864, Ca: 2.0;O: 2.0
mp-1064497,0.1703, Sn: 2.0;S: 2.0
mp-10648,0, Yb: 2.0;Se: 2.0
mp-1064979,0.0452, Na: 2.0;I: 2.0
mp-10653,0, Sr: 1.0;Te: 1.0
